DECILE1,LSAT,UGPA,grad,fulltime,FAM_INC,gender,race1,Y,TIER,A,U_UGPA,U_LSAT,U_TIER
6.0,37.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,-0.6947844409567239,-0.3031340094295487
2.0,41.0,2.5,1,1,3.0,1,other,0,3.0,1,-0.663171960956007,4.399223594004106,-0.6239247112510755
4.0,29.0,2.5,1,1,4.0,1,white,1,2.0,0,-0.6708192321148965,-8.694784440956724,-0.6366338044203097
2.0,23.0,2.5,1,1,1.0,1,hisp,0,1.0,1,-0.6478774186382275,-11.412760336074236,-1.0993804486141023
1.0,29.0,2.5,1,1,4.0,0,black,1,3.0,1,-0.7804957978891025,-7.8920640888492954,0.3633661955796903
2.0,31.0,2.5,1,1,3.0,0,white,1,2.0,0,-0.772848526730213,-4.798056053888459,-0.7907994549895268
1.0,40.0,2.5,1,1,5.0,1,white,0,3.0,0,-0.6784665032737864,1.2112075240824396,-0.5655309869911056
4.0,31.0,2.5,1,1,2.0,1,white,1,2.0,0,-0.655524689797117,-4.506768371035065,-0.778340054306434
9.0,37.0,2.5,1,1,4.0,1,white,1,2.0,0,-0.6708192321148965,-0.6947844409567239,-1.3031340094295487
8.0,39.0,2.5,1,1,2.0,1,asian,1,3.0,1,-0.655524689797117,3.493231628964935,-0.44484025931567306
1.0,32.0,2.5,1,0,2.0,1,white,1,2.0,0,-0.655524689797117,-3.506768371035065,-0.8616525799325894
5.0,40.0,2.5,1,0,4.0,1,white,1,3.0,0,-0.6708192321148965,2.305215559043276,-0.5530715863080129
2.0,25.0,2.5,1,1,3.0,0,black,1,3.0,1,-0.772848526730213,-10.798056053888459,0.7090756987674025
3.0,33.0,2.5,1,1,3.0,0,white,0,1.0,0,-0.772848526730213,-2.798056053888459,-1.9574245062418365
7.0,41.5,2.5,1,0,4.0,1,white,1,3.0,0,-0.6708192321148965,3.805215559043276,-0.6780403747472459
2.0,43.0,2.5,1,1,4.0,0,white,1,3.0,0,-0.7804957978891025,6.1079359111507046,-0.803009163186478
3.0,38.0,2.5,1,1,4.0,1,white,1,4.0,0,-0.6708192321148965,0.30521555904327613,0.6135534649442969
5.0,35.0,2.5,1,1,4.0,0,black,1,3.0,1,-0.7804957978891025,-1.8920640888492954,-0.13650895817723896
1.0,27.0,2.5,1,1,3.0,0,black,1,4.0,1,-0.772848526730213,-8.798056053888459,1.5424506475150928
1.0,42.0,2.5,1,1,4.0,1,black,0,4.0,1,-0.6708192321148965,4.305215559043276,0.28030336243967735
2.0,32.5,2.5,1,1,3.0,0,black,0,3.0,1,-0.772848526730213,-3.298056053888459,0.08423175657124116
9.0,41.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,3.305215559043276,-0.6363841119341682
9.0,42.0,2.5,1,1,3.0,1,white,1,3.0,0,-0.663171960956007,5.399223594004106,-0.7072372368772308
2.0,28.5,2.5,1,0,3.0,0,black,1,5.0,1,-0.772848526730213,-7.298056053888459,2.4174818590758607
8.0,42.0,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,5.399223594004106,-0.577207809750357
5.0,28.0,2.3,1,1,3.0,0,black,1,3.0,1,-0.9728485267302132,-7.798056053888459,0.5891675490158113
2.0,27.0,2.3,1,1,3.0,1,hisp,1,3.0,1,-0.8631719609560071,-9.600776405995894,0.6724800746419661
8.0,45.0,2.3,1,0,3.0,1,white,1,4.0,0,-0.8631719609560071,8.399223594004106,0.17285461337117836
1.0,23.5,2.3,1,1,1.0,1,hisp,1,4.0,1,-0.8478774186382276,-10.912760336074236,1.9889927156996938
1.0,26.0,2.3,1,0,3.0,1,black,1,3.0,1,-0.8631719609560071,-10.600776405995894,0.755792600268121
2.0,36.0,2.3,1,1,2.0,1,white,0,3.0,0,-0.8555246897971172,0.493231628964935,-0.06487325531033505
7.0,30.0,2.3,1,1,2.0,1,black,1,1.0,1,-0.8555246897971172,-5.506768371035065,-1.5649981015534058
6.0,32.0,2.3,1,1,4.0,0,hisp,1,3.0,1,-0.9804957978891027,-4.8920640888492954,0.2434580458280995
4.0,37.0,2.3,1,1,1.0,1,black,1,4.0,1,-0.8478774186382276,2.5872396639257644,0.8642736197466028
7.0,40.0,2.3,1,1,1.0,1,black,1,3.0,1,-0.8478774186382276,5.587239663925764,-0.38566395713186186
4.0,29.0,2.3,1,1,3.0,1,black,1,4.0,1,-0.8631719609560071,-7.600776405995894,1.5058550233896564
7.0,35.0,2.3,1,1,4.0,1,hisp,1,2.0,1,-0.8708192321148966,-2.694784440956724,-1.0064795310503651
2.0,26.0,2.3,1,1,3.0,0,black,0,2.0,1,-0.9728485267302132,-9.798056053888459,-0.244207399731879
2.0,25.0,2.3,1,0,3.0,0,black,1,3.0,1,-0.9728485267302132,-10.798056053888459,0.8391051258942759
5.0,34.0,2.3,1,1,5.0,1,white,1,3.0,0,-0.8784665032737866,-4.78879247591756,0.06437359389269703
5.0,28.0,2.3,1,1,2.0,1,hisp,1,2.0,1,-0.8555246897971172,-7.506768371035065,-0.39837305030109604
8.0,41.0,2.3,1,0,3.0,1,white,1,5.0,0,-0.8631719609560071,4.399223594004106,1.5061047158757979
5.0,28.0,2.3,1,1,2.0,0,black,1,1.0,1,-0.9652012555713232,-6.7040480189276295,-1.398373050301096
4.0,34.0,2.3,1,1,3.0,0,black,1,3.0,1,-0.9728485267302132,-1.798056053888459,0.089292395258882
2.0,42.5,2.3,1,1,2.0,1,hisp,1,5.0,1,-0.8555246897971172,6.993231628964935,1.3935953281196585
10.0,44.0,2.3,1,1,4.0,1,white,1,4.0,0,-0.8708192321148966,6.305215559043276,0.24370773831424097
6.0,33.0,2.3,1,1,4.0,1,white,1,4.0,0,-0.8708192321148966,-4.694784440956724,1.1601455202019446
2.0,39.0,2.3,1,1,5.0,1,white,1,2.0,0,-0.8784665032737866,0.2112075240824396,-1.3521890342380773
1.0,33.0,2.3,1,1,4.0,0,white,1,6.0,0,-0.9804957978891027,-3.8920640888492954,3.1601455202019446
7.0,47.0,2.3,1,1,5.0,1,white,1,3.0,0,-0.8784665032737866,8.21120752408244,-1.0186892392473164
1.0,34.0,2.3,1,1,4.0,0,black,1,6.0,1,-0.9804957978891027,-2.8920640888492954,3.0768329945757897
6.0,36.0,2.3,1,1,4.0,1,white,1,4.0,0,-0.8708192321148966,-1.6947844409567239,0.91020794332348
10.0,30.0,2.3,1,1,4.0,1,white,1,2.0,0,-0.8708192321148966,-7.694784440956724,-0.5899169029195908
4.0,36.0,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,-0.6007764059958944,-0.07733265599342776
3.0,32.5,2.3,1,1,5.0,1,white,1,3.0,0,-0.8784665032737866,-6.28879247591756,0.18934238233192913
7.0,35.0,2.3,1,1,3.0,1,white,1,5.0,0,-0.8631719609560071,-1.6007764059958944,2.005979869632727
6.0,32.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,-5.694784440956724,0.2434580458280995
1.0,26.0,2.3,1,1,4.0,0,black,0,2.0,1,-0.9804957978891027,-10.892064088849295,-0.25666680041497125
2.0,30.0,2.3,1,1,3.0,1,black,0,4.0,1,-0.8631719609560071,-6.600776405995894,1.4225424977635015
3.0,37.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,-0.6947844409567239,-0.1731045823026749
6.0,33.0,2.3,1,1,4.0,1,hisp,1,3.0,1,-0.8708192321148966,-4.694784440956724,0.1601455202019446
9.0,37.0,2.3,1,1,2.0,1,white,1,3.0,0,-0.8555246897971172,1.493231628964935,-0.14818578093648993
5.0,39.0,2.3,1,1,5.0,1,white,1,3.0,0,-0.8784665032737866,0.2112075240824396,-0.35218903423807735
3.0,42.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,4.305215559043276,-0.5896672104334493
7.0,39.0,2.3,1,1,3.0,1,white,1,5.0,0,-0.8631719609560071,2.3992235940041056,1.6727297671281076
3.0,31.7,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,-4.900776405995895,0.28091120419903826
7.0,32.0,2.3,1,0,5.0,1,white,1,3.0,0,-0.8784665032737866,-6.78879247591756,0.2309986451450068
4.0,35.0,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,-1.6007764059958944,0.0059798696327271195
1.0,29.0,2.3,1,1,4.0,0,black,1,4.0,1,-0.9804957978891027,-7.8920640888492954,1.4933956227065641
10.0,39.0,2.3,1,0,4.0,0,white,1,5.0,0,-0.9804957978891027,2.1079359111507046,1.6602703664450154
8.0,29.0,2.3,1,1,4.0,1,white,1,1.0,0,-0.8708192321148966,-8.694784440956724,-1.5066043772934359
6.0,33.0,2.3,1,1,2.0,0,black,1,1.0,1,-0.9652012555713232,-1.7040480189276295,-1.8149356784318704
5.0,46.0,2.3,1,1,3.0,0,asian,1,5.0,1,-0.9728485267302132,10.201943946111541,1.0895420877450235
1.0,34.0,2.3,1,1,4.0,0,white,1,4.0,0,-0.9804957978891027,-2.8920640888492954,1.0768329945757897
4.0,26.0,2.3,1,0,2.0,0,black,0,2.0,1,-0.9652012555713232,-8.70404801892763,-0.2317479990487863
9.0,35.5,2.3,1,0,3.0,1,white,1,5.0,0,-0.8631719609560071,-1.1007764059958944,1.96432360681965
8.0,34.0,2.3,1,1,4.0,1,hisp,1,3.0,1,-0.8708192321148966,-3.694784440956724,0.07683299457578974
6.0,37.0,2.3,1,1,3.0,1,hisp,1,2.0,1,-0.8631719609560071,0.39922359400410556,-1.1606451816195826
6.0,36.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,-1.6947844409567239,-0.08979205667652002
2.0,42.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,4.305215559043276,-0.5896672104334493
3.0,42.0,2.3,1,1,4.0,1,white,1,5.0,0,-0.8708192321148966,4.305215559043276,1.4103327895665507
10.0,34.0,2.3,1,1,4.0,0,white,1,1.0,0,-0.9804957978891027,-2.8920640888492954,-1.9231670054242103
10.0,36.0,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,-0.6007764059958944,-0.07733265599342776
10.0,36.0,2.3,1,0,3.0,0,white,1,3.0,0,-0.9728485267302132,0.2019439461115411,-0.07733265599342776
2.0,35.0,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,-1.6007764059958944,0.0059798696327271195
2.0,35.0,2.3,1,1,2.0,0,black,1,3.0,1,-0.9652012555713232,0.29595198107237053,0.018439270315819822
8.0,37.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,-0.6947844409567239,-0.1731045823026749
2.0,26.0,2.3,1,1,3.0,0,white,1,4.0,0,-0.9728485267302132,-9.798056053888459,1.755792600268121
1.0,27.7,2.3,1,0,4.0,0,black,0,3.0,1,-0.9804957978891027,-9.192064088849296,0.6017019060205655
2.0,38.0,2.3,1,1,4.0,0,white,1,4.0,0,-0.9804957978891027,1.1079359111507046,0.7435828920711702
5.0,33.0,2.3,1,1,2.0,0,black,1,3.0,1,-0.9652012555713232,-1.7040480189276295,0.18506432156812958
4.0,33.7,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,-2.9007764059958916,0.1142861529467285
2.0,28.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,-9.694784440956724,0.576708148332719
6.0,41.0,2.3,1,0,3.0,1,white,1,3.0,0,-0.8631719609560071,4.399223594004106,-0.49389528412420214
6.0,34.0,2.3,1,1,3.0,1,white,1,5.0,0,-0.8631719609560071,-2.6007764059958944,2.089292395258882
2.0,29.5,2.3,1,1,4.0,0,black,0,1.0,1,-0.9804957978891027,-7.3920640888492954,-1.5482606401065135
9.0,41.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,3.305215559043276,-0.5063546848072944
4.0,46.0,2.3,1,1,2.0,1,white,1,5.0,0,-0.8555246897971172,10.493231628964935,1.1020014884281162
1.0,43.0,2.3,1,1,3.0,0,white,1,3.0,0,-0.9728485267302132,7.201943946111541,-0.6605203353765119
4.0,35.5,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,-2.194784440956724,-0.0481357938634428
6.0,22.5,2.3,1,1,5.0,1,other,0,1.0,1,-0.8784665032737866,-16.28879247591756,-0.9775323614065219
5.0,39.0,2.3,1,1,3.0,1,asian,1,4.0,1,-0.8631719609560071,2.3992235940041056,0.6727297671281076
6.0,33.0,2.3,1,1,4.0,0,white,1,2.0,0,-0.9804957978891027,-3.8920640888492954,-0.8398544797980554
4.0,36.0,2.3,1,0,3.0,1,white,1,3.0,0,-0.8631719609560071,-0.6007764059958944,-0.07733265599342776
5.0,37.0,2.3,1,1,4.0,0,white,0,3.0,0,-0.9804957978891027,0.10793591115070456,-0.1731045823026749
7.0,38.0,2.3,1,1,5.0,1,white,1,3.0,0,-0.8784665032737866,-0.7887924759175604,-0.26887650861192247
3.0,39.0,2.3,1,0,3.0,0,white,1,5.0,0,-0.9728485267302132,3.201943946111541,1.6727297671281076
10.0,35.0,2.3,1,1,4.0,1,white,1,1.0,0,-0.8708192321148966,-2.694784440956724,-2.006479531050365
7.0,38.0,2.3,1,1,5.0,1,white,1,3.0,0,-0.8784665032737866,-0.7887924759175604,-0.26887650861192247
5.0,37.5,2.3,1,1,4.0,1,white,1,4.0,0,-0.8708192321148966,-0.19478444095672387,0.7852391548842474
3.0,28.0,2.3,1,1,4.0,0,black,1,4.0,1,-0.9804957978891027,-8.892064088849295,1.576708148332719
3.0,41.0,2.3,1,1,5.0,0,white,1,5.0,0,-0.9881430690479927,3.013927876189875,1.481185914509613
8.0,48.0,2.3,1,0,4.0,0,white,1,4.0,0,-0.9804957978891027,11.107935911150705,-0.08954236419037898
4.0,35.0,2.3,1,1,4.0,0,hisp,1,3.0,1,-0.9804957978891027,-1.8920640888492954,-0.006479531050365139
3.0,37.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,-0.6947844409567239,-0.1731045823026749
2.0,30.0,2.3,1,1,1.0,0,black,0,5.0,1,-0.9575539844124337,-3.6100399839668,2.447461299129687
4.0,33.0,2.3,1,1,3.0,1,hisp,1,3.0,1,-0.8631719609560071,-3.6007764059958944,0.17260492088503687
10.0,32.0,2.3,1,1,4.0,1,white,1,4.0,0,-0.8708192321148966,-5.694784440956724,1.2434580458280995
1.0,31.0,2.3,1,1,4.0,1,white,0,6.0,0,-0.8708192321148966,-6.694784440956724,3.3267705714542544
2.0,40.0,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,3.3992235940041056,-0.41058275849804726
3.0,33.0,2.3,1,1,3.0,0,white,1,2.0,0,-0.9728485267302132,-2.798056053888459,-0.8273950791149631
8.0,36.0,2.3,1,1,4.0,1,white,0,2.0,0,-0.8708192321148966,-1.6947844409567239,-1.08979205667652
4.0,37.0,2.3,1,1,1.0,1,white,1,3.0,0,-0.8478774186382276,2.5872396639257644,-0.13572638025339723
2.0,38.0,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,1.3992235940041056,-0.2439577072457375
4.0,30.5,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,-6.100776405995894,0.3808862349504243
10.0,45.0,2.3,1,1,5.0,1,white,1,2.0,0,-0.8784665032737866,6.21120752408244,-1.8520641879950066
1.0,35.0,2.3,1,0,4.0,1,white,0,3.0,0,-0.8708192321148966,-2.694784440956724,-0.006479531050365139
8.0,40.0,2.3,1,0,3.0,1,white,1,3.0,0,-0.8631719609560071,3.3992235940041056,-0.41058275849804726
8.0,40.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,2.305215559043276,-0.4230421591811395
5.0,37.0,2.3,1,1,2.0,1,asian,1,3.0,1,-0.8555246897971172,1.493231628964935,-0.14818578093648993
3.0,26.3,2.3,1,1,4.0,1,white,0,1.0,0,-0.8708192321148966,-11.394784440956723,-1.2816605581028178
9.0,42.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,4.305215559043276,-0.5896672104334493
1.0,34.0,2.3,1,1,3.0,0,black,0,4.0,1,-0.9728485267302132,-1.798056053888459,1.089292395258882
5.0,33.0,2.3,1,1,4.0,1,black,1,4.0,1,-0.8708192321148966,-4.694784440956724,1.1601455202019446
2.0,40.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,2.305215559043276,-0.4230421591811395
4.0,33.0,2.3,1,0,4.0,1,white,0,4.0,0,-0.8708192321148966,-4.694784440956724,1.1601455202019446
4.0,36.5,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,-1.1947844409567239,-0.13144831948959768
3.0,31.0,2.3,1,0,2.0,1,asian,1,5.0,1,-0.8555246897971172,-4.506768371035065,2.3516893728204393
10.0,44.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,6.305215559043276,-0.756292261685759
6.0,38.0,2.3,1,1,5.0,1,white,1,2.0,0,-0.8784665032737866,-0.7887924759175604,-1.2688765086119225
8.0,33.0,2.3,1,1,4.0,1,white,1,1.0,0,-0.8708192321148966,-4.694784440956724,-1.8398544797980554
7.0,26.0,2.3,1,1,4.0,0,white,1,1.0,0,-0.9804957978891027,-10.892064088849295,-1.2566668004149713
10.0,42.0,2.3,1,1,3.0,1,white,1,2.0,0,-0.8631719609560071,5.399223594004106,-1.577207809750357
2.0,36.5,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,-1.1947844409567239,-0.13144831948959768
3.0,34.0,2.3,1,1,3.0,1,black,1,4.0,1,-0.8631719609560071,-2.6007764059958944,1.089292395258882
8.0,30.0,2.3,1,1,3.0,1,white,1,1.0,0,-0.8631719609560071,-6.600776405995894,-1.5774575022364985
6.0,36.0,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,-0.6007764059958944,-0.07733265599342776
9.0,43.0,2.3,1,1,3.0,0,white,1,2.0,0,-0.9728485267302132,7.201943946111541,-1.660520335376512
1.0,19.3,2.3,1,1,3.0,1,black,0,2.0,1,-0.8631719609560071,-17.300776405995894,0.3139865219633591
7.0,38.0,2.3,1,1,4.0,1,white,1,4.0,0,-0.8708192321148966,0.30521555904327613,0.7435828920711702
1.0,26.0,2.3,0,1,4.0,1,black,0,3.0,1,-0.8708192321148966,-11.694784440956724,0.7433331995850287
9.0,40.0,2.3,1,1,3.0,0,hisp,1,5.0,1,-0.9728485267302132,4.201943946111541,1.5894172415019527
2.0,39.0,2.3,1,1,3.0,1,black,1,5.0,1,-0.8631719609560071,2.3992235940041056,1.6727297671281076
2.0,40.0,2.3,1,1,5.0,1,white,1,3.0,0,-0.8784665032737866,1.2112075240824396,-0.4355015598642322
9.0,37.0,2.3,1,1,2.0,1,white,1,2.0,0,-0.8555246897971172,1.493231628964935,-1.14818578093649
10.0,33.5,2.3,1,1,4.0,1,white,1,1.0,0,-0.8708192321148966,-4.194784440956724,-1.881510742611133
8.0,35.0,2.3,1,0,3.0,0,white,1,3.0,0,-0.9728485267302132,-0.7980560538884589,0.0059798696327271195
2.0,38.0,2.3,1,1,3.0,1,white,1,4.0,0,-0.8631719609560071,1.3992235940041056,0.7560422927542625
10.0,44.0,2.3,1,1,3.0,1,white,1,2.0,0,-0.8631719609560071,7.399223594004106,-1.7438328610026668
9.0,33.0,2.3,1,1,3.0,1,hisp,1,3.0,1,-0.8631719609560071,-3.6007764059958944,0.17260492088503687
7.0,41.5,2.3,1,1,5.0,1,white,1,3.0,0,-0.8784665032737866,2.7112075240824396,-0.5604703483034648
4.0,26.0,2.3,1,1,3.0,0,black,1,5.0,1,-0.9728485267302132,-9.798056053888459,2.755792600268121
2.0,29.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,-8.694784440956724,0.4933956227065641
2.0,27.0,2.3,1,1,5.0,1,white,1,3.0,0,-0.8784665032737866,-11.78879247591756,0.6475612732757812
4.0,41.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,3.305215559043276,-0.5063546848072944
5.0,36.5,2.3,1,0,3.0,1,white,1,3.0,0,-0.8631719609560071,-0.10077640599589444,-0.11898891880650497
5.0,37.0,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,0.39922359400410556,-0.16064518161958263
2.0,32.0,2.3,0,0,3.0,1,white,1,3.0,0,-0.8631719609560071,-4.600776405995894,0.25591744651119175
7.0,35.0,2.3,1,1,2.0,0,black,1,1.0,1,-0.9652012555713232,0.29595198107237053,-1.9815607296841802
5.0,33.0,2.3,1,1,4.0,1,white,1,4.0,0,-0.8708192321148966,-4.694784440956724,1.1601455202019446
6.0,29.0,2.3,1,0,4.0,0,white,1,2.0,0,-0.9804957978891027,-7.8920640888492954,-0.5066043772934359
2.0,32.0,2.3,1,1,2.0,0,black,0,2.0,1,-0.9652012555713232,-2.7040480189276295,-0.7316231528057155
10.0,36.0,2.3,1,1,3.0,1,white,1,2.0,0,-0.8631719609560071,-0.6007764059958944,-1.0773326559934278
3.0,35.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,-2.694784440956724,-0.006479531050365139
4.0,41.0,2.3,1,1,5.0,1,white,1,2.0,0,-0.8784665032737866,2.2112075240824396,-1.518814085490387
6.0,25.0,2.3,1,1,2.0,1,black,1,1.0,1,-0.8555246897971172,-10.506768371035065,-1.1484354734226314
1.0,21.0,2.3,1,1,2.0,1,black,0,3.0,1,-0.8555246897971172,-14.506768371035065,1.1848146290819885
8.0,42.0,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,5.399223594004106,-0.577207809750357
2.0,34.0,2.3,1,1,3.0,1,black,1,1.0,1,-0.8631719609560071,-2.6007764059958944,-1.910707604741118
2.0,28.0,2.3,1,1,3.0,0,asian,1,3.0,1,-0.9728485267302132,-7.798056053888459,0.5891675490158113
8.0,28.0,2.3,1,1,2.0,1,white,1,1.0,0,-0.8555246897971172,-7.506768371035065,-1.398373050301096
5.0,36.0,2.3,1,1,2.0,1,white,1,4.0,0,-0.8555246897971172,0.493231628964935,0.935126744689665
4.0,22.7,2.3,1,1,5.0,1,white,0,1.0,0,-0.8784665032737866,-16.08879247591756,-0.9941948665317526
5.0,36.0,2.3,1,1,2.0,1,white,1,3.0,0,-0.8555246897971172,0.493231628964935,-0.06487325531033505
7.0,41.0,2.3,1,1,3.0,1,white,1,5.0,0,-0.8631719609560071,4.399223594004106,1.5061047158757979
7.0,39.0,2.3,1,0,3.0,1,white,1,5.0,0,-0.8631719609560071,2.3992235940041056,1.6727297671281076
10.0,44.0,2.3,1,1,5.0,1,white,1,3.0,0,-0.8784665032737866,5.21120752408244,-0.7687516623688517
5.0,23.0,2.3,1,1,3.0,0,black,1,3.0,1,-0.9728485267302132,-12.798056053888459,1.005730177146586
2.0,32.5,2.3,1,1,4.0,1,white,1,2.0,0,-0.8708192321148966,-5.194784440956724,-0.7981982169849782
2.0,29.0,2.3,1,1,4.0,1,asian,0,2.0,1,-0.8708192321148966,-8.694784440956724,-0.5066043772934359
8.0,40.0,2.3,1,1,3.0,1,white,1,2.0,0,-0.8631719609560071,3.3992235940041056,-1.4105827584980473
9.0,35.0,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,-1.6007764059958944,0.0059798696327271195
4.0,35.5,2.3,1,1,3.0,1,white,0,2.0,0,-0.8631719609560071,-1.1007764059958944,-1.03567639318035
1.0,29.5,2.3,1,1,4.0,1,black,0,4.0,1,-0.8708192321148966,-8.194784440956724,1.4517393598934865
1.0,41.0,2.3,1,1,5.0,1,white,1,4.0,0,-0.8784665032737866,2.2112075240824396,0.4811859145096129
2.0,29.0,2.3,1,1,4.0,0,black,1,1.0,1,-0.9804957978891027,-7.8920640888492954,-1.5066043772934359
4.0,39.0,2.3,1,1,2.0,0,white,0,2.0,0,-0.9652012555713232,4.2959519810723705,-1.3148108321887997
10.0,36.0,2.3,1,1,4.0,0,black,1,6.0,1,-0.9804957978891027,-0.8920640888492954,2.91020794332348
4.0,32.5,2.3,1,0,2.0,0,white,1,3.0,0,-0.9652012555713232,-2.2040480189276295,0.22672058438120724
5.0,35.0,2.3,1,1,4.0,0,white,1,2.0,0,-0.9804957978891027,-1.8920640888492954,-1.0064795310503651
2.0,24.0,2.3,1,0,4.0,0,hisp,0,3.0,1,-0.9804957978891027,-12.892064088849295,0.9099582508373385
6.0,23.0,2.3,1,1,2.0,1,black,0,1.0,1,-0.8555246897971172,-12.506768371035065,-0.9818104221703212
5.0,23.0,2.3,1,1,4.0,1,white,1,1.0,0,-0.8708192321148966,-14.694784440956724,-1.0067292235365066
1.0,25.0,2.3,1,1,1.0,1,black,1,4.0,1,-0.8478774186382276,-9.412760336074236,1.8640239272604613
9.0,38.0,2.3,1,0,4.0,1,white,1,5.0,0,-0.8708192321148966,0.30521555904327613,1.7435828920711702
9.0,40.0,2.3,1,1,2.0,1,black,1,5.0,1,-0.8555246897971172,4.493231628964935,1.6018766421850454
6.0,38.0,2.3,1,0,4.0,1,white,1,3.0,0,-0.8708192321148966,0.30521555904327613,-0.25641710792882977
4.0,36.0,2.3,1,1,4.0,1,white,1,4.0,0,-0.8708192321148966,-1.6947844409567239,0.91020794332348
7.0,33.0,2.3,1,1,3.0,0,white,1,3.0,0,-0.9728485267302132,-2.798056053888459,0.17260492088503687
5.0,27.0,2.3,1,1,3.0,1,black,0,1.0,1,-0.8631719609560071,-9.600776405995894,-1.3275199253580339
3.0,37.0,2.3,1,1,3.0,1,white,1,3.0,0,-0.8631719609560071,0.39922359400410556,-0.16064518161958263
5.0,30.0,2.3,1,1,3.0,1,white,1,5.0,0,-0.8631719609560071,-6.600776405995894,2.4225424977635015
6.0,33.0,2.3,1,1,5.0,1,white,0,2.0,0,-0.8784665032737866,-5.78879247591756,-0.8523138804811481
5.0,34.0,2.3,1,1,2.0,1,white,1,3.0,0,-0.8555246897971172,-1.506768371035065,0.1017517959419747
1.0,24.7,2.3,0,1,3.0,1,black,1,3.0,1,-0.8631719609560071,-11.900776405995895,0.8640988835821224
9.0,38.0,2.3,1,1,4.0,1,white,1,2.0,0,-0.8708192321148966,0.30521555904327613,-1.2564171079288298
10.0,37.0,2.3,1,1,2.0,0,black,1,4.0,1,-0.9652012555713232,2.2959519810723705,0.8518142190635101
5.0,39.0,2.3,1,1,3.0,0,black,1,4.0,1,-0.9728485267302132,3.201943946111541,0.6727297671281076
4.0,38.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,0.30521555904327613,-0.25641710792882977
3.0,33.0,2.3,1,1,3.0,0,white,1,2.0,0,-0.9728485267302132,-2.798056053888459,-0.8273950791149631
6.0,41.0,2.3,1,1,5.0,0,white,1,3.0,0,-0.9881430690479927,3.013927876189875,-0.5188140854903871
5.0,37.0,2.3,1,1,5.0,0,white,1,4.0,0,-0.9881430690479927,-0.9860721238101249,0.8144360170142324
4.0,25.0,2.3,1,1,3.0,1,black,1,1.0,1,-0.8631719609560071,-11.600776405995894,-1.1608948741057241
7.0,36.0,2.3,1,0,4.0,1,white,1,3.0,0,-0.8708192321148966,-1.6947844409567239,-0.08979205667652002
7.0,39.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,1.3052155590432761,-0.33972963355498464
7.0,28.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,-9.694784440956724,0.576708148332719
1.0,23.0,2.3,1,0,2.0,0,black,0,5.0,1,-0.9652012555713232,-11.70404801892763,3.018189577829679
10.0,35.5,2.3,1,0,3.0,0,white,1,2.0,0,-0.9728485267302132,-0.2980560538884589,-1.03567639318035
4.0,33.0,2.3,1,1,4.0,1,white,1,3.0,0,-0.8708192321148966,-4.694784440956724,0.1601455202019446
7.0,27.0,2.3,1,1,4.0,0,black,1,1.0,1,-0.9804957978891027,-9.892064088849295,-1.3399793260411261
